,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
4186,"frozenset({'Google Play', 'Youtube', 'Backup'})","frozenset({'Banco', 'Android'})",0.46875,0.75,0.375,0.8,1.0666666666666667,0.0234375,1.2500000000000002
4187,"frozenset({'Banco', 'Google Play', 'Youtube'})","frozenset({'Android', 'Backup'})",0.4375,0.71875,0.375,0.8571428571428571,1.1925465838509317,0.060546875,1.9687499999999993
4188,"frozenset({'Google Play', 'Android', 'Backup'})","frozenset({'Banco', 'Youtube'})",0.4375,0.78125,0.375,0.8571428571428571,1.097142857142857,0.033203125,1.5312499999999996
4189,"frozenset({'Banco', 'Google Play', 'Android'})","frozenset({'Youtube', 'Backup'})",0.4375,0.78125,0.375,0.8571428571428571,1.097142857142857,0.033203125,1.5312499999999996
4190,"frozenset({'Banco', 'Google Play', 'Backup'})","frozenset({'Youtube', 'Android'})",0.4375,0.8125,0.375,0.8571428571428571,1.054945054945055,0.01953125,1.3124999999999996
4191,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android', 'Backup'})",frozenset({'Compras'}),0.25,0.9375,0.21875,0.875,0.9333333333333333,-0.015625,0.5
4192,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Backup', 'Compras'})",frozenset({'Android'}),0.28125,0.875,0.28125,1.0,1.1428571428571428,0.03515625,inf
4193,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Backup'})",frozenset({'Compras'}),0.3125,0.9375,0.28125,0.9,0.9600000000000001,-0.01171875,0.6250000000000001
4194,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Backup'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.28125,0.9,1.0666666666666667,0.017578125,1.5625000000000004
4195,"frozenset({'Compras', 'Google Play', 'Android', 'Uber'})",frozenset({'Backup'}),0.25,0.84375,0.25,1.0,1.1851851851851851,0.0390625,inf
4196,"frozenset({'Compras', 'Google Play', 'Backup', 'Uber'})",frozenset({'Android'}),0.3125,0.875,0.25,0.8,0.9142857142857144,-0.0234375,0.6250000000000001
4197,"frozenset({'Google Play', 'Backup', 'Android', 'Uber'})",frozenset({'Compras'}),0.25,0.9375,0.25,1.0,1.0666666666666667,0.015625,inf
4198,"frozenset({'Compras', 'Google Play', 'Uber'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
4199,"frozenset({'Google Play', 'Android', 'Uber'})","frozenset({'Backup', 'Compras'})",0.25,0.78125,0.25,1.0,1.28,0.0546875,inf
4200,"frozenset({'Google Play', 'Backup', 'Uber'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4201,"frozenset({'Google Play', 'Uber'})","frozenset({'Backup', 'Android', 'Compras'})",0.3125,0.6875,0.25,0.8,1.1636363636363638,0.03515625,1.5625000000000004
4202,"frozenset({'Google Play', 'Android', 'WhastApp Messenger', 'Compras'})",frozenset({'Backup'}),0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4203,"frozenset({'Google Play', 'Backup', 'WhastApp Messenger', 'Compras'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
4204,"frozenset({'Google Play', 'Android', 'WhastApp Messenger', 'Backup'})",frozenset({'Compras'}),0.28125,0.9375,0.25,0.8888888888888888,0.9481481481481481,-0.013671875,0.5624999999999998
4205,"frozenset({'Google Play', 'WhastApp Messenger', 'Backup'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4206,"frozenset({'Google Play', 'Youtube', 'Android', 'Compras'})",frozenset({'Backup'}),0.46875,0.84375,0.40625,0.8666666666666667,1.0271604938271606,0.0107421875,1.1718750000000002
4207,"frozenset({'Google Play', 'Backup', 'Youtube', 'Compras'})",frozenset({'Android'}),0.4375,0.875,0.40625,0.9285714285714286,1.0612244897959184,0.0234375,1.7500000000000009
4208,"frozenset({'Google Play', 'Backup', 'Android', 'Compras'})",frozenset({'Youtube'}),0.40625,0.90625,0.40625,1.0,1.103448275862069,0.0380859375,inf
4209,"frozenset({'Google Play', 'Youtube', 'Android', 'Backup'})",frozenset({'Compras'}),0.4375,0.9375,0.40625,0.9285714285714286,0.9904761904761905,-0.00390625,0.8750000000000004
4210,"frozenset({'Google Play', 'Youtube', 'Compras'})","frozenset({'Android', 'Backup'})",0.5,0.71875,0.40625,0.8125,1.1304347826086956,0.046875,1.5
4211,"frozenset({'Google Play', 'Android', 'Compras'})","frozenset({'Youtube', 'Backup'})",0.5,0.78125,0.40625,0.8125,1.04,0.015625,1.1666666666666667
4212,"frozenset({'Google Play', 'Backup', 'Compras'})","frozenset({'Youtube', 'Android'})",0.46875,0.8125,0.40625,0.8666666666666667,1.0666666666666667,0.025390625,1.4062500000000002
4213,"frozenset({'Google Play', 'Youtube', 'Android'})","frozenset({'Backup', 'Compras'})",0.5,0.78125,0.40625,0.8125,1.04,0.015625,1.1666666666666667
4214,"frozenset({'Google Play', 'Youtube', 'Backup'})","frozenset({'Android', 'Compras'})",0.46875,0.84375,0.40625,0.8666666666666667,1.0271604938271606,0.0107421875,1.1718750000000002
4215,"frozenset({'Google Play', 'Android', 'Backup'})","frozenset({'Youtube', 'Compras'})",0.4375,0.84375,0.40625,0.9285714285714286,1.1005291005291005,0.037109375,2.187500000000001
4216,"frozenset({'Google Play', 'Backup'})","frozenset({'Youtube', 'Android', 'Compras'})",0.5,0.78125,0.40625,0.8125,1.04,0.015625,1.1666666666666667
4217,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android'})",frozenset({'Backup'}),0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4218,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Backup'})",frozenset({'Android'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
4219,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android', 'Backup'})",frozenset({'Não utilizo nenhum desses apps de delivery'}),0.25,0.65625,0.25,1.0,1.5238095238095237,0.0859375,inf
4220,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Backup'})",frozenset({'Não uso nenhum desses/Não viajo'}),0.3125,0.625,0.25,0.8,1.28,0.0546875,1.8750000000000004
4221,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
4222,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Backup'})",0.3125,0.53125,0.25,0.8,1.5058823529411764,0.083984375,2.3437500000000004
4223,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Backup'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",0.3125,0.59375,0.25,0.8,1.3473684210526315,0.064453125,2.0312500000000004
4224,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Backup'})","frozenset({'Não uso nenhum desses/Não viajo', 'Android'})",0.3125,0.5625,0.25,0.8,1.4222222222222223,0.07421875,2.1875000000000004
4225,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Youtube', 'Android'})",frozenset({'Backup'}),0.28125,0.84375,0.25,0.8888888888888888,1.0534979423868311,0.0126953125,1.4062499999999993
4226,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Youtube', 'Backup'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
4227,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android', 'Backup'})",frozenset({'Youtube'}),0.25,0.90625,0.25,1.0,1.103448275862069,0.0234375,inf
4228,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Youtube'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
4229,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android'})","frozenset({'Youtube', 'Backup'})",0.3125,0.78125,0.25,0.8,1.024,0.005859375,1.0937500000000002
4230,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Backup'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.25,0.8,0.9846153846153847,-0.00390625,0.9375000000000002
4231,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'WhastApp Messenger', 'Backup'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
4232,"frozenset({'Não utilizo nenhum desses apps de delivery', 'WhastApp Messenger', 'Android', 'Backup'})",frozenset({'Google Play'}),0.25,0.59375,0.21875,0.875,1.4736842105263157,0.0703125,3.25
4233,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube', 'Android'})",frozenset({'Backup'}),0.375,0.84375,0.3125,0.8333333333333334,0.9876543209876544,-0.00390625,0.9375000000000002
4234,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube', 'Backup'})",frozenset({'Android'}),0.3125,0.875,0.3125,1.0,1.1428571428571428,0.0390625,inf
4235,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Backup'})",frozenset({'Youtube'}),0.3125,0.90625,0.3125,1.0,1.103448275862069,0.029296875,inf
4236,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube'})","frozenset({'Android', 'Backup'})",0.375,0.71875,0.3125,0.8333333333333334,1.1594202898550725,0.04296875,1.6875000000000004
4237,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Backup'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.3125,1.0,1.2307692307692308,0.05859375,inf
4238,"frozenset({'Google Play', 'Youtube', 'Android', 'Uber'})",frozenset({'Backup'}),0.25,0.84375,0.25,1.0,1.1851851851851851,0.0390625,inf
4239,"frozenset({'Google Play', 'Backup', 'Youtube', 'Uber'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
4240,"frozenset({'Google Play', 'Backup', 'Android', 'Uber'})",frozenset({'Youtube'}),0.25,0.90625,0.25,1.0,1.103448275862069,0.0234375,inf
4241,"frozenset({'Google Play', 'Youtube', 'Uber'})","frozenset({'Android', 'Backup'})",0.28125,0.71875,0.25,0.8888888888888888,1.2367149758454106,0.0478515625,2.5312499999999987
4242,"frozenset({'Google Play', 'Android', 'Uber'})","frozenset({'Youtube', 'Backup'})",0.25,0.78125,0.25,1.0,1.28,0.0546875,inf
4243,"frozenset({'Google Play', 'Backup', 'Uber'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.25,0.8,0.9846153846153847,-0.00390625,0.9375000000000002
4244,"frozenset({'Google Play', 'Uber'})","frozenset({'Youtube', 'Android', 'Backup'})",0.3125,0.6875,0.25,0.8,1.1636363636363638,0.03515625,1.5625000000000004
4245,"frozenset({'Google Play', 'Android', 'Youtube', 'WhastApp Messenger'})",frozenset({'Backup'}),0.3125,0.84375,0.28125,0.9,1.0666666666666667,0.017578125,1.5625000000000004
4246,"frozenset({'Google Play', 'Youtube', 'WhastApp Messenger', 'Backup'})",frozenset({'Android'}),0.28125,0.875,0.28125,1.0,1.1428571428571428,0.03515625,inf
4247,"frozenset({'Google Play', 'Android', 'WhastApp Messenger', 'Backup'})",frozenset({'Youtube'}),0.28125,0.90625,0.28125,1.0,1.103448275862069,0.0263671875,inf
4248,"frozenset({'Google Play', 'Youtube', 'WhastApp Messenger'})","frozenset({'Android', 'Backup'})",0.3125,0.71875,0.28125,0.9,1.2521739130434784,0.056640625,2.8125000000000004
4249,"frozenset({'Google Play', 'Android', 'WhastApp Messenger'})","frozenset({'Youtube', 'Backup'})",0.34375,0.78125,0.28125,0.8181818181818182,1.0472727272727274,0.0126953125,1.2031250000000004
4250,"frozenset({'Google Play', 'WhastApp Messenger', 'Backup'})","frozenset({'Youtube', 'Android'})",0.3125,0.8125,0.28125,0.9,1.1076923076923078,0.02734375,1.8750000000000004
4251,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco', 'Google Play', 'Android'})",frozenset({'Compras'}),0.25,0.9375,0.21875,0.875,0.9333333333333333,-0.015625,0.5
4252,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Compras'})",frozenset({'Banco'}),0.375,0.875,0.3125,0.8333333333333334,0.9523809523809524,-0.015625,0.7500000000000002
4253,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Banco', 'Compras'})",frozenset({'Android'}),0.3125,0.875,0.3125,1.0,1.1428571428571428,0.0390625,inf
4254,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Banco'})",frozenset({'Compras'}),0.34375,0.9375,0.3125,0.9090909090909091,0.9696969696969696,-0.009765625,0.6874999999999998
4255,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Compras'})","frozenset({'Banco', 'Android'})",0.375,0.75,0.3125,0.8333333333333334,1.1111111111111112,0.03125,1.5000000000000004
4256,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Banco'})","frozenset({'Android', 'Compras'})",0.34375,0.84375,0.3125,0.9090909090909091,1.0774410774410774,0.0224609375,1.7187499999999993
4257,"frozenset({'Compras', 'Google Play', 'Android', 'Uber'})",frozenset({'Banco'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
4258,"frozenset({'Compras', 'Banco', 'Google Play', 'Uber'})",frozenset({'Android'}),0.3125,0.875,0.25,0.8,0.9142857142857144,-0.0234375,0.6250000000000001
4259,"frozenset({'Banco', 'Google Play', 'Android', 'Uber'})",frozenset({'Compras'}),0.25,0.9375,0.25,1.0,1.0666666666666667,0.015625,inf
4260,"frozenset({'Compras', 'Google Play', 'Uber'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
4261,"frozenset({'Google Play', 'Android', 'Uber'})","frozenset({'Banco', 'Compras'})",0.25,0.8125,0.25,1.0,1.2307692307692308,0.046875,inf
4262,"frozenset({'Banco', 'Google Play', 'Uber'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4263,"frozenset({'Google Play', 'Uber'})","frozenset({'Banco', 'Android', 'Compras'})",0.3125,0.71875,0.25,0.8,1.1130434782608696,0.025390625,1.4062500000000002
4264,"frozenset({'Google Play', 'Android', 'WhastApp Messenger', 'Compras'})",frozenset({'Banco'}),0.3125,0.875,0.25,0.8,0.9142857142857144,-0.0234375,0.6250000000000001
4265,"frozenset({'Banco', 'Google Play', 'WhastApp Messenger', 'Compras'})",frozenset({'Android'}),0.28125,0.875,0.25,0.8888888888888888,1.0158730158730158,0.00390625,1.1249999999999996
4266,"frozenset({'Banco', 'Google Play', 'Android', 'WhastApp Messenger'})",frozenset({'Compras'}),0.28125,0.9375,0.25,0.8888888888888888,0.9481481481481481,-0.013671875,0.5624999999999998
4267,"frozenset({'Banco', 'Google Play', 'WhastApp Messenger'})","frozenset({'Android', 'Compras'})",0.3125,0.84375,0.25,0.8,0.9481481481481482,-0.013671875,0.7812500000000002
4268,"frozenset({'Google Play', 'Youtube', 'Android', 'Compras'})",frozenset({'Banco'}),0.46875,0.875,0.375,0.8,0.9142857142857144,-0.03515625,0.6250000000000001
4269,"frozenset({'Banco', 'Google Play', 'Youtube', 'Compras'})",frozenset({'Android'}),0.40625,0.875,0.375,0.9230769230769231,1.054945054945055,0.01953125,1.625000000000001
4270,"frozenset({'Banco', 'Google Play', 'Android', 'Compras'})",frozenset({'Youtube'}),0.40625,0.90625,0.375,0.9230769230769231,1.0185676392572944,0.0068359375,1.2187500000000009
4271,"frozenset({'Banco', 'Google Play', 'Youtube', 'Android'})",frozenset({'Compras'}),0.40625,0.9375,0.375,0.9230769230769231,0.9846153846153847,-0.005859375,0.8125000000000006
4272,"frozenset({'Banco', 'Google Play', 'Compras'})","frozenset({'Youtube', 'Android'})",0.46875,0.8125,0.375,0.8,0.9846153846153847,-0.005859375,0.9375000000000002
4273,"frozenset({'Banco', 'Google Play', 'Youtube'})","frozenset({'Android', 'Compras'})",0.4375,0.84375,0.375,0.8571428571428571,1.0158730158730158,0.005859375,1.0937499999999996
4274,"frozenset({'Banco', 'Google Play', 'Android'})","frozenset({'Youtube', 'Compras'})",0.4375,0.84375,0.375,0.8571428571428571,1.0158730158730158,0.005859375,1.0937499999999996
4275,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android'})",frozenset({'Banco'}),0.3125,0.875,0.25,0.8,0.9142857142857144,-0.0234375,0.6250000000000001
4276,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Banco'})",frozenset({'Android'}),0.25,0.875,0.25,1.0,1.1428571428571428,0.03125,inf
4277,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco', 'Google Play', 'Android'})",frozenset({'Não utilizo nenhum desses apps de delivery'}),0.25,0.65625,0.25,1.0,1.5238095238095237,0.0859375,inf
4278,"frozenset({'Não uso nenhum desses/Não viajo', 'Não utilizo nenhum desses apps de delivery', 'Google Play'})","frozenset({'Banco', 'Android'})",0.3125,0.75,0.25,0.8,1.0666666666666667,0.015625,1.2500000000000002
4279,"frozenset({'Não uso nenhum desses/Não viajo', 'Google Play', 'Android'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Banco'})",0.3125,0.5625,0.25,0.8,1.4222222222222223,0.07421875,2.1875000000000004
4280,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco', 'Google Play'})","frozenset({'Não utilizo nenhum desses apps de delivery', 'Android'})",0.3125,0.59375,0.25,0.8,1.3473684210526315,0.064453125,2.0312500000000004
4281,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco', 'Google Play', 'Youtube'})",frozenset({'Android'}),0.25,0.875,0.21875,0.875,1.0,0.0,1.0
4282,"frozenset({'Não uso nenhum desses/Não viajo', 'Banco', 'Google Play', 'Android'})",frozenset({'Youtube'}),0.25,0.90625,0.21875,0.875,0.9655172413793104,-0.0078125,0.75
4283,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Banco', 'Não utilizo meu Smartphone para comprar ingressos/inscrever em eventos'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
4284,"frozenset({'Banco', 'Google Play', 'Android', 'Não utilizo meu Smartphone para comprar ingressos/inscrever em eventos'})",frozenset({'Não utilizo nenhum desses apps de delivery'}),0.21875,0.65625,0.21875,1.0,1.5238095238095237,0.0751953125,inf
4285,"frozenset({'Banco', 'Não utilizo nenhum desses apps de delivery', 'Google Play', 'WhastApp Messenger'})",frozenset({'Android'}),0.21875,0.875,0.21875,1.0,1.1428571428571428,0.02734375,inf
4286,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube', 'Android'})",frozenset({'Banco'}),0.375,0.875,0.3125,0.8333333333333334,0.9523809523809524,-0.015625,0.7500000000000002
4287,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube', 'Banco'})",frozenset({'Android'}),0.3125,0.875,0.3125,1.0,1.1428571428571428,0.0390625,inf
4288,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Android', 'Banco'})",frozenset({'Youtube'}),0.34375,0.90625,0.3125,0.9090909090909091,1.0031347962382444,0.0009765625,1.0312499999999996
4289,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Youtube'})","frozenset({'Banco', 'Android'})",0.375,0.75,0.3125,0.8333333333333334,1.1111111111111112,0.03125,1.5000000000000004
4290,"frozenset({'Não utilizo nenhum desses apps de delivery', 'Google Play', 'Banco'})","frozenset({'Youtube', 'Android'})",0.34375,0.8125,0.3125,0.9090909090909091,1.1188811188811187,0.033203125,2.062499999999999
